城市,年齡,年份,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,年份,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用
嘉義縣竹崎鄉,85歲以上,2009,氣管、支氣管和肺癌,1,0,肝和肝內膽管癌,3,119487,結腸、直腸和肛門癌,3,78560,胃癌,1,55810,口腔癌,0,0,女性乳癌,0,1140,食道癌,1,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,7248,鼻咽癌,0,5482,膀胱癌,2,248706,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣竹崎鄉,,2009,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,65~69歲,2009,氣管、支氣管和肺癌,3,696901,肝和肝內膽管癌,3,167912,結腸、直腸和肛門癌,8,646782,胃癌,0,0,口腔癌,1,35600,女性乳癌,9,710820,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,2,53571,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,5511,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,70~74歲,2009,氣管、支氣管和肺癌,2,491174,肝和肝內膽管癌,4,202295,結腸、直腸和肛門癌,5,183765,胃癌,0,0,口腔癌,0,0,女性乳癌,4,50573,食道癌,0,0,胰臟癌,1,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,7,39701,鼻咽癌,0,0,膀胱癌,1,13509,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,75~79歲,2009,氣管、支氣管和肺癌,5,484119,肝和肝內膽管癌,4,157068,結腸、直腸和肛門癌,9,851299,胃癌,1,3892,口腔癌,0,0,女性乳癌,1,5434,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,5,51044,鼻咽癌,0,0,膀胱癌,1,63668,卵巢癌,2,54571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,80~84歲,2009,氣管、支氣管和肺癌,2,303574,肝和肝內膽管癌,0,946,結腸、直腸和肛門癌,5,119689,胃癌,0,0,口腔癌,0,0,女性乳癌,1,51233,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,132988,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,3798,鼻咽癌,0,0,膀胱癌,1,0,卵巢癌,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,85歲以上,2009,氣管、支氣管和肺癌,3,4667,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,5,34430,胃癌,2,26341,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,1,70214,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,8480,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,,2009,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,65~69歲,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,0,結腸、直腸和肛門癌,0,0,胃癌,0,0,口腔癌,0,0,女性乳癌,1,8206,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,202019,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,791,鼻咽癌,0,0,膀胱癌,1,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,70~74歲,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,2,84571,結腸、直腸和肛門癌,3,122085,胃癌,0,0,口腔癌,0,0,女性乳癌,1,7308,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,22058,鼻咽癌,1,1391,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,75~79歲,2009,氣管、支氣管和肺癌,3,253828,肝和肝內膽管癌,3,511288,結腸、直腸和肛門癌,5,250377,胃癌,0,0,口腔癌,0,0,女性乳癌,1,8294,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,222,鼻咽癌,0,1022,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,80~84歲,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,2,55435,結腸、直腸和肛門癌,1,5028,胃癌,1,0,口腔癌,0,0,女性乳癌,1,165002,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,302,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,85歲以上,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,2,10130,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,,2009,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,65~69歲,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,2,300963,結腸、直腸和肛門癌,2,2818,胃癌,0,0,口腔癌,1,874,女性乳癌,0,40031,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,70~74歲,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,1,0,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,1,4607,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,75~79歲,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,1865,結腸、直腸和肛門癌,2,9320,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,80~84歲,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,35260,結腸、直腸和肛門癌,0,0,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,85歲以上,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,1,35810,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,1,137987,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,622,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,,2009,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,65~69歲,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,189053,結腸、直腸和肛門癌,1,11901,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,70~74歲,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,3,177286,結腸、直腸和肛門癌,2,30235,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,540,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,75~79歲,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,17454,結腸、直腸和肛門癌,0,0,胃癌,1,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,80~84歲,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,0,結腸、直腸和肛門癌,1,760,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,85歲以上,2009,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,1,0,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,,2009,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市東區,65~69歲,2009,氣管、支氣管和肺癌,9,2244170,肝和肝內膽管癌,32,3692449,結腸、直腸和肛門癌,26,1952379,胃癌,8,35413,口腔癌,0,0,女性乳癌,38,2416056,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,5,217305,前列腺(攝護腺)癌,0,0,白血病,2,14322,子宮頸及部位未明示子宮癌,17,325422,鼻咽癌,2,62447,膀胱癌,6,180480,卵巢癌,6,440826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市東區,70~74歲,2009,氣管、支氣管和肺癌,12,1977701,肝和肝內膽管癌,40,2754192,結腸、直腸和肛門癌,30,1645723,胃癌,4,64271,口腔癌,0,0,女性乳癌,47,5413554,食道癌,0,0,胰臟癌,2,430923,非何杰金氏淋巴瘤,4,618349,前列腺(攝護腺)癌,0,0,白血病,0,4425,子宮頸及部位未明示子宮癌,16,196424,鼻咽癌,1,0,膀胱癌,6,223140,卵巢癌,7,360467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市東區,75~79歲,2009,氣管、支氣管和肺癌,11,1047003,肝和肝內膽管癌,32,1630663,結腸、直腸和肛門癌,25,3798231,胃癌,4,158055,口腔癌,3,90556,女性乳癌,16,322077,食道癌,0,0,胰臟癌,4,233738,非何杰金氏淋巴瘤,6,340656,前列腺(攝護腺)癌,0,0,白血病,2,32128,子宮頸及部位未明示子宮癌,11,783709,鼻咽癌,3,236965,膀胱癌,6,211322,卵巢癌,3,265450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市東區,80~84歲,2009,氣管、支氣管和肺癌,6,321537,肝和肝內膽管癌,10,453074,結腸、直腸和肛門癌,13,899072,胃癌,6,236186,口腔癌,0,0,女性乳癌,12,299158,食道癌,1,40185,胰臟癌,2,177493,非何杰金氏淋巴瘤,2,181106,前列腺(攝護腺)癌,0,0,白血病,2,108888,子宮頸及部位未明示子宮癌,12,133500,鼻咽癌,1,4936,膀胱癌,4,83103,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市東區,85歲以上,2009,氣管、支氣管和肺癌,4,158656,肝和肝內膽管癌,5,299272,結腸、直腸和肛門癌,8,273545,胃癌,4,612675,口腔癌,1,163329,女性乳癌,10,434542,食道癌,1,0,胰臟癌,2,165579,非何杰金氏淋巴瘤,3,234047,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,31703,鼻咽癌,0,0,膀胱癌,2,356088,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市東區,,2009,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市西區,65~69歲,2009,氣管、支氣管和肺癌,14,2082856,肝和肝內膽管癌,37,2305939,結腸、直腸和肛門癌,31,866348,胃癌,6,343896,口腔癌,2,121231,女性乳癌,38,2782031,食道癌,1,5987,胰臟癌,2,142884,非何杰金氏淋巴瘤,4,93511,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,16,74258,鼻咽癌,3,94862,膀胱癌,4,400678,卵巢癌,6,473902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市西區,70~74歲,2009,氣管、支氣管和肺癌,13,2669075,肝和肝內膽管癌,47,2514151,結腸、直腸和肛門癌,34,2109243,胃癌,4,49339,口腔癌,0,0,女性乳癌,34,2743575,食道癌,0,0,胰臟癌,2,191835,非何杰金氏淋巴瘤,6,147060,前列腺(攝護腺)癌,0,0,白血病,1,22261,子宮頸及部位未明示子宮癌,17,401475,鼻咽癌,0,0,膀胱癌,5,36697,卵巢癌,1,3193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市西區,75~79歲,2009,氣管、支氣管和肺癌,12,1301734,肝和肝內膽管癌,26,1753569,結腸、直腸和肛門癌,35,1899479,胃癌,5,102643,口腔癌,1,49846,女性乳癌,15,805978,食道癌,1,303870,胰臟癌,2,768054,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,1,1304,子宮頸及部位未明示子宮癌,8,199273,鼻咽癌,1,5905,膀胱癌,8,586360,卵巢癌,3,44438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市西區,80~84歲,2009,氣管、支氣管和肺癌,5,92195,肝和肝內膽管癌,15,442000,結腸、直腸和肛門癌,19,1056215,胃癌,6,74263,口腔癌,2,29534,女性乳癌,15,455592,食道癌,0,0,胰臟癌,1,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,1,0,子宮頸及部位未明示子宮癌,7,303517,鼻咽癌,0,0,膀胱癌,2,126429,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市西區,85歲以上,2009,氣管、支氣管和肺癌,4,115329,肝和肝內膽管癌,6,78607,結腸、直腸和肛門癌,15,926509,胃癌,3,85913,口腔癌,3,5029,女性乳癌,5,187652,食道癌,1,0,胰臟癌,1,4232,非何杰金氏淋巴瘤,5,220832,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,9,23638,鼻咽癌,1,2541,膀胱癌,4,178705,卵巢癌,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市西區,,2009,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣太保市,65~69歲,2010,氣管、支氣管和肺癌,5,1013460,肝和肝內膽管癌,9,371817,結腸、直腸和肛門癌,16,397454,胃癌,3,161909,口腔癌,1,11637,女性乳癌,8,550546,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,16776,鼻咽癌,0,14967,膀胱癌,3,33626,卵巢癌,1,200211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣太保市,70~74歲,2010,氣管、支氣管和肺癌,2,749187,肝和肝內膽管癌,9,738025,結腸、直腸和肛門癌,5,198870,胃癌,3,13658,口腔癌,0,0,女性乳癌,6,94937,食道癌,0,0,胰臟癌,1,92144,非何杰金氏淋巴瘤,2,8940,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,31561,鼻咽癌,0,0,膀胱癌,2,555,卵巢癌,2,566970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣太保市,75~79歲,2010,氣管、支氣管和肺癌,5,930536,肝和肝內膽管癌,6,372092,結腸、直腸和肛門癌,10,606214,胃癌,3,258422,口腔癌,1,149935,女性乳癌,3,71799,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,2,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,1747,鼻咽癌,1,52554,膀胱癌,0,555,卵巢癌,1,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣太保市,80~84歲,2010,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,6,134671,結腸、直腸和肛門癌,3,6180,胃癌,0,23586,口腔癌,0,0,女性乳癌,1,122472,食道癌,1,40366,胰臟癌,0,0,非何杰金氏淋巴瘤,1,629,前列腺(攝護腺)癌,0,0,白血病,1,210851,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,2,119106,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣太保市,85歲以上,2010,氣管、支氣管和肺癌,3,702425,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,5,95252,胃癌,1,6049,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,1,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣太保市,,2010,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣朴子市,65~69歲,2010,氣管、支氣管和肺癌,2,149655,肝和肝內膽管癌,8,286080,結腸、直腸和肛門癌,7,145789,胃癌,1,21320,口腔癌,1,200853,女性乳癌,15,876216,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,3,2398,前列腺(攝護腺)癌,0,0,白血病,1,784089,子宮頸及部位未明示子宮癌,5,19508,鼻咽癌,1,0,膀胱癌,1,109619,卵巢癌,2,241650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣朴子市,70~74歲,2010,氣管、支氣管和肺癌,13,2984806,肝和肝內膽管癌,8,113983,結腸、直腸和肛門癌,16,779782,胃癌,4,447271,口腔癌,0,0,女性乳癌,10,174764,食道癌,0,0,胰臟癌,1,0,非何杰金氏淋巴瘤,2,168138,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,4,25408,鼻咽癌,0,0,膀胱癌,3,344289,卵巢癌,3,218089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣朴子市,75~79歲,2010,氣管、支氣管和肺癌,5,523390,肝和肝內膽管癌,11,613382,結腸、直腸和肛門癌,13,1225191,胃癌,5,1606892,口腔癌,1,146337,女性乳癌,7,718275,食道癌,1,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,15917,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,4,371044,鼻咽癌,1,935,膀胱癌,7,77647,卵巢癌,0,177643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣朴子市,80~84歲,2010,氣管、支氣管和肺癌,3,130837,肝和肝內膽管癌,1,15002,結腸、直腸和肛門癌,18,705891,胃癌,3,292834,口腔癌,0,0,女性乳癌,2,147522,食道癌,0,0,胰臟癌,1,66518,非何杰金氏淋巴瘤,1,27604,前列腺(攝護腺)癌,0,0,白血病,2,746384,子宮頸及部位未明示子宮癌,6,615313,鼻咽癌,0,0,膀胱癌,3,65891,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣朴子市,85歲以上,2010,氣管、支氣管和肺癌,5,590779,肝和肝內膽管癌,3,102274,結腸、直腸和肛門癌,6,312818,胃癌,1,76394,口腔癌,0,0,女性乳癌,3,797216,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,2,605,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,1,15435,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣朴子市,,2010,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣布袋鎮,65~69歲,2010,氣管、支氣管和肺癌,11,1416949,肝和肝內膽管癌,12,542636,結腸、直腸和肛門癌,11,1192627,胃癌,3,497254,口腔癌,1,960,女性乳癌,8,74201,食道癌,0,0,胰臟癌,1,93126,非何杰金氏淋巴瘤,1,16708,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,24233,鼻咽癌,2,18399,膀胱癌,11,158432,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
